seq,timestamp_ms,agent_id,pair,direction,price,quantity,notional_usd,fee_usd,balance_change_usd,account_balance_usd,decision,cert_hash
188,1779058800000,baseline-momentum,SOLUSDT,sell,85.14545040342,23.489217456998347,2000.0,1.2,-1.80014,9830.069949,ALLOW_CAPPED,04e64d2193d43d9b0215ef6556641c700f583a971aa2790263b24d62020524ed
189,1779062400000,baseline-momentum,SOLUSDT,sell,85.27541140602,23.453419538223542,2000.0,1.2,-1.80014,9829.571578,ALLOW_CAPPED,c1a85358efffcbbc67e18879756f8703ca69a1ec6947bd8c16ce8a2a32727de6
190,1779066000000,baseline-momentum,SOLUSDT,sell,84.91351999877999,23.553375246117877,2000.0,1.2,-1.80014,9832.382092,ALLOW_CAPPED,3477d8187079c5f8ce39b440d79f8919cf6a7a46eed6da196d556a0afed449e9
191,1779069600000,baseline-momentum,SOLUSDT,sell,84.82023167136786,21.679645739646507,1838.87257419,1.1033235445140002,-1.640292,9834.153059,ALLOW,d1b535a97347cc263a709dd89e30804dd467b0f5a3664e5eb8058a6b9b5dabb2
192,1779166800000,baseline-momentum,SOLUSDT,buy,85.16954490288,23.4825723476699,2000.0,1.2,-1.79986,9815.450542,ALLOW_CAPPED,9476602e0b90a2fdc4a9d27295c32ffc417cc43bdc4d97f65fa01fb60fb5a192
193,1779170400000,baseline-momentum,SOLUSDT,buy,85.24456740437999,23.461905677959216,2000.0,1.2,-1.79986,9811.064152,ALLOW_CAPPED,3dcd0a0f3ae82c756635cc1feac2419c0c22e25028795300a50663d5cebac940
194,1779184800000,baseline-momentum,SOLUSDT,buy,84.6853996932,23.616821875383962,2000.0,1.2,-1.79986,9815.479953,ALLOW_CAPPED,a9febbd95d4611b2c6aeb0094f78a81cf9e2018d34ff06dd7160f614247b9499
195,1779202800000,baseline-momentum,SOLUSDT,sell,84.29970418650001,23.724875660006,2000.0,1.2,-1.80014,9809.461605,ALLOW_CAPPED,cc64252f7094d936606848a8a98e6b1168faeac230bf6a3be7c44654102edf2c
196,1779210000000,baseline-momentum,SOLUSDT,sell,84.61660909284,23.636021597197683,2000.0,1.2,-1.80014,9804.144511,ALLOW_CAPPED,65895c3e3ddc92c64f6bdd66dac1491d3e1175d56da5e2aa8a5d51d269548853
197,1779213600000,baseline-momentum,SOLUSDT,sell,84.31280574215796,23.424551942321006,1974.98969751,1.184993818506,-1.775158,9812.9392,ALLOW,e1dba69de30729020d9026cdbd023f5329152ae75c1e8648418c638565e4988a
198,1779271200000,baseline-momentum,SOLUSDT,buy,84.95047919849999,23.543127936061307,2000.0,1.2,-1.79986,9777.963989,ALLOW_CAPPED,a70247d12abed3b78ba49f119549b7b256ea98f2c382f3072f3015cd9095061f
199,1779285600000,baseline-momentum,SOLUSDT,buy,85.82674201602,23.302760340438994,2000.0,1.2,-1.79986,9745.810154,ALLOW_CAPPED,cd886e8cdfe56af8feec9223a54aa970207f093326eedbc898748813f82bbe15
200,1779289200000,baseline-momentum,SOLUSDT,buy,85.90276481753999,23.282137708233943,2000.0,1.2,-1.79986,9743.147854,ALLOW_CAPPED,8c7fc3552df9fb80ce01d4294105ac5d8353b46406d5ec4a4df83a26c04ceee3
201,1779292800000,baseline-momentum,SOLUSDT,buy,86.46493342877999,23.13076435370616,2000.0,1.2,-1.79986,9747.96529,ALLOW_CAPPED,1c57ce3128e997e3096d1f555c66981108c30061c615433b2bb04b657255b6d7
202,1779296400000,baseline-momentum,SOLUSDT,buy,86.50526367889975,21.296735470669013,1842.27971739,1.105367830434,-1.643402,9747.759554,ALLOW,f89a107714c1448c485ba26fbf5e77099ece9e7d302d41a75251b5e594e8ded3
203,1779364800000,baseline-momentum,SOLUSDT,sell,85.69328601438,23.33905131919418,2000.0,1.2,-1.80014,9702.246983,ALLOW_CAPPED,826dfdfe7f93bbf12f8f9ef547405e2b3bc63395c7500e7304d8bd19614b18dd
204,1779382800000,baseline-momentum,SOLUSDT,buy,87.60723035155851,22.710054501164883,1989.56497598,1.193738985588,-1.789432,9761.661057,ALLOW,630d07c2ec5653ad4e27344baa33fc1998a98244d85015fe5ea2938311b24a45
205,1779462000000,baseline-momentum,SOLUSDT,sell,86.6939857344,23.06965106123162,2000.0,1.2,-1.80014,9710.905702,ALLOW_CAPPED,7e290fb326b5b966eceebb3458f5088b067af443f3197af0b4b8b2e3fba1a349
206,1779469200000,baseline-momentum,SOLUSDT,sell,86.58101963214001,23.099751059729652,2000.0,1.2,-1.80014,9705.230163,ALLOW_CAPPED,120a26ce977ad4c1eca62b49b64c15b139db0c87ebc5b65314dd0ebe6f7c0126
207,1779472800000,baseline-momentum,SOLUSDT,sell,85.38337900818001,23.42376260148235,2000.0,1.2,-1.80014,9691.973138,ALLOW_CAPPED,2be2bf00ec46d314b15082f73542ff0abeae154ae4a0b166eff3237c6fbd4cfd
208,1779476400000,baseline-momentum,SOLUSDT,sell,84.47365198998,23.676021491733703,2000.0,1.2,-1.80014,9702.78598,ALLOW_CAPPED,84912175a4f20db508bd29bb1e2fbd5230c7f3d6b029471cc10dd77e61dbbc2a
209,1779480000000,baseline-momentum,SOLUSDT,sell,84.92698526071206,19.477337418395617,1654.15154785,0.9924909287099999,-1.460234,9684.359274,ALLOW,b084a0cb4e501744d57e8c35ac35aabe418b0a62d034a2019debd82adf70dcd0
210,1779519600000,baseline-momentum,SOLUSDT,sell,82.18059843512226,2.850841226776368,234.28383806,0.140570302836,-0.190179,9841.214627,ALLOW,dc0ed8e81c6905f3d05adecb3ed6e552d44be4761f34537c7cc6313c795a88f9
211,1779566400000,baseline-momentum,SOLUSDT,buy,87.05310984054,22.974480792972365,2000.0,1.2,-1.79986,9548.595054,ALLOW_CAPPED,7ef9c04454f6a6f2e2820397dfe4f3447098d2519960093ab4bab62a467c3958
212,1779570000000,baseline-momentum,SOLUSDT,buy,86.2608722247,23.18548315614317,2000.0,1.2,-1.79986,9576.012184,ALLOW_CAPPED,4fc210b11fd288d04839f9a1eaa6699843011619d24f7b28405d2c3ac757add2
213,1779573600000,baseline-momentum,SOLUSDT,buy,85.78773031524,23.31335719747681,2000.0,1.2,-1.79986,9580.694627,ALLOW_CAPPED,b51e51511caf809400d97c29171f4ffc6371131949d27eb368323d081b358b58
214,1779577200000,baseline-momentum,SOLUSDT,buy,85.73671501422,23.327229176768515,2000.0,1.2,-1.79986,9578.404723,ALLOW_CAPPED,52c04cd87a067c4ad3c00ca01a6f39fa911aee1b75b0f383ff739cac65176ba0
215,1779580800000,baseline-momentum,SOLUSDT,buy,85.86559965233081,22.87421118693235,1964.10786014,1.1784647160839998,-1.764037,9580.892249,ALLOW,a9d0b94d7a9cfacabf647bd3b22063ce4f6e7842418dd8404c2bba7e456b2094
216,1779638400000,baseline-momentum,SOLUSDT,sell,85.58031991212,23.369858888746187,2000.0,1.2,-1.80014,9565.767357,ALLOW_CAPPED,b0ad385aefdf58bdfed9670e2ed2fed1042055b086c0ba5b96a5c8086571ac63
217,1779652800000,baseline-momentum,SOLUSDT,sell,84.70858149467999,23.61035877015137,2000.0,1.2,-1.80014,9535.679291,ALLOW_CAPPED,8a42f4098a93c5d7301dbfb26fce3d8d07ea726c76da9bbbc78b9959075c664c
218,1779656400000,baseline-momentum,SOLUSDT,sell,83.87183257794001,23.845907958925896,2000.0,1.2,-1.80014,9526.488504,ALLOW_CAPPED,6620369d59bd16e084c489f5cd7742235829a24084d3e69813fcd6990344ed8a
219,1779660000000,baseline-momentum,SOLUSDT,sell,84.91152059874,23.553929854244984,2000.0,1.2,-1.80014,9509.071741,ALLOW_CAPPED,b88f72c061782fc9ec9b32403cb6f7bbcfb3115452ed435e5fd9f5541c5edf92
220,1779670800000,baseline-momentum,SOLUSDT,sell,84.7837387933725,17.5272927949264,1486.02941408,0.891617648448,-1.299324,9512.756845,ALLOW,23c9f70735b407939f5ad38b8c47f830ae0ca09186d8e27f9ca30404045c1871
221,1779703200000,baseline-momentum,SOLUSDT,buy,86.05881162066001,23.239921192681948,2000.0,1.2,-1.79986,9442.331358,ALLOW_CAPPED,20084a643ca4ffb103d64e393ea5832699a5dfca640de41d6f03f02f4483e855
222,1779717600000,baseline-momentum,SOLUSDT,buy,86.33489442618,23.165604281940542,2000.0,1.2,-1.79986,9431.462887,ALLOW_CAPPED,0cddc5e224aef1d9811c414988cd05c2a7bae114019c9c982947f7916a7dec1b
223,1779721200000,baseline-momentum,SOLUSDT,buy,86.23486442418,23.192475727244325,2000.0,1.2,-1.79986,9430.632195,ALLOW_CAPPED,4527181d8984b39e5e352a88c21f3f8a00d63136d45783cd2d461e94743c15bf
224,1779724800000,baseline-momentum,SOLUSDT,buy,86.25186952451999,23.187903184306432,2000.0,1.2,-1.79986,9428.947765,ALLOW_CAPPED,f97e28cd5e802c21d592be81752042acce089727b639cd3d8160a7da89d085f4
225,1779728400000,baseline-momentum,SOLUSDT,buy,86.11490654972994,18.039045346265567,1553.43070424,0.9320584225440002,-1.36331,9422.631481,ALLOW,755d6f30ec3148f862e4b2c07a023ec14654c3677cc23f180924942e9acd4f82
226,1779753600000,baseline-momentum,SOLUSDT,sell,84.31869848688,23.71953120589498,2000.0,1.2,-1.80014,9324.949632,ALLOW_CAPPED,e21dfe04c5577a0a6bf9f6c7c27a4965977dbd68e58f91f163e7ca669e3711ac
227,1779757200000,baseline-momentum,SOLUSDT,sell,84.03278428116,23.800234838207025,2000.0,1.2,-1.80014,9314.281143,ALLOW_CAPPED,a15eef2cb88542d4485d85f9307dc48673794264d4c54d2a9130dfb76bdd23e0
228,1779760800000,baseline-momentum,SOLUSDT,sell,83.94780977946,23.824326152811096,2000.0,1.2,-1.80014,9311.868325,ALLOW_CAPPED,b06b85845f5b5b79fd99187dcf7e7ccfb1240ddf49c08fffe1040339325449a4
229,1779764400000,baseline-momentum,SOLUSDT,sell,84.14275128336001,23.769130073543458,2000.0,1.2,-1.80014,9306.827997,ALLOW_CAPPED,da5fd4d6c4380adb40633844f4362728833251bf152fb26eab1afc8a87087ff4
230,1779768000000,baseline-momentum,SOLUSDT,sell,84.30088825422132,14.766859546081525,1244.85937646,0.746915625876,-1.073437,9299.494811,ALLOW,140f79cbba6a32b8b037a4d10929c0d3b0c1536dc22f69dc5a143d5fd6617744
231,1779894000000,baseline-momentum,SOLUSDT,buy,84.42232078794,23.690417194568603,2000.0,1.2,-1.79986,9292.885631,ALLOW_CAPPED,f622cc93246a39747418f08820b7aa9bca8cb5140d784363984af62aded85f76
232,1779915600000,baseline-momentum,SOLUSDT,sell,82.41227054874001,24.268230770527868,2000.0,1.2,-1.80014,9352.761447,ALLOW_CAPPED,bb28d9a1b7f0207853b1c630756301f559dcdc21689d2645e83c9b0dee620544
233,1779937200000,baseline-momentum,SOLUSDT,sell,80.64793904715529,2.85560597655624,230.29873674,0.138179242044,-0.186899,9451.35602,ALLOW,627934cde2af76079f52a1d09d27ed100e55905bcf8ae1ba08e07b62d37bfe28
234,1780009200000,baseline-momentum,SOLUSDT,buy,82.09562294141999,24.3618347524705,2000.0,1.2,-1.79986,9366.558865,ALLOW_CAPPED,5b92c86144a40b2c251519132d64d68a1bba47a4e0cd9680e1cecd12467179b0
235,1780012800000,baseline-momentum,SOLUSDT,buy,82.30368534557999,24.30024842268387,2000.0,1.2,-1.79986,9357.744618,ALLOW_CAPPED,fbaa6b67f2dd1d1fd8cce13f995312641fd23f4ffcc305bcf8ce8d3eba826d7d
236,1780016400000,baseline-momentum,SOLUSDT,buy,82.18665024324,24.33485236447514,2000.0,1.2,-1.79986,9357.105828,ALLOW_CAPPED,44d0a5e64f228fbb831bdbe17f2983d502f2b486ff303607813afe666ffa6e9b
237,1780020000000,baseline-momentum,SOLUSDT,buy,81.54845883048,24.52529488212068,2000.0,1.2,-1.79986,9346.111636,ALLOW_CAPPED,c109d21b54f56e9a9f59157c83e2136da16e7e69af2dbbb0251c45e8b6b0fe24
238,1780027200000,baseline-momentum,SOLUSDT,buy,81.91348728159213,18.210114806883695,1491.65400763,0.8949924045780001,-1.304488,9359.096833,ALLOW,67e25c71046bc8b2a6c782a5a9ad533dd9f0e9e8ebf657f2c9da4e54e08a76ed
239,1780059600000,baseline-momentum,SOLUSDT,sell,81.37258252794001,24.578303131933684,2000.0,1.2,-1.80014,9328.709399,ALLOW_CAPPED,f20306cb703fe843e692c635bc43e886bcce0bad4c707519d0aea16d83ad91d8
240,1780063200000,baseline-momentum,SOLUSDT,sell,81.26761402584,24.610049451729644,2000.0,1.2,-1.80014,9323.489589,ALLOW_CAPPED,1229b9ecb778e9fa0854104c508d1b25c01b1828f7b08b65115dd2b6a4cf2b21
241,1780070400000,baseline-momentum,SOLUSDT,buy,82.91386835777999,24.121417075486573,2000.0,1.2,-1.79986,9334.358131,ALLOW_CAPPED,2cb63158c4349ff93ac36dd74ad14653ba0568369534879ad8b58ca788dc448f
242,1780102800000,baseline-momentum,SOLUSDT,buy,82.8098371557,24.151719997221797,2000.0,1.2,-1.79986,9329.005621,ALLOW_CAPPED,74cb48e0e7de6a3b41252ed407a017020110aad290794831f4ad143f19fc7ba7
243,1780236000000,baseline-momentum,SOLUSDT,sell,81.89942443848001,24.420196035716103,2000.0,1.2,-1.80014,9278.205349,ALLOW_CAPPED,d862279f350bc5ea4ba3dc82bd6a0fc80377ed01f759c3e80791bb45538b3473
244,1780239600000,baseline-momentum,SOLUSDT,sell,81.80745203663999,24.447650552717842,2000.0,1.2,-1.80014,9273.478581,ALLOW_CAPPED,128123137fe65921f3a11204f4f2dee7465a406630f7218aded66f53dff53ba2
245,1780243200000,baseline-momentum,SOLUSDT,sell,81.52453693098002,24.532491385915286,2000.0,1.2,-1.80014,9269.54112,ALLOW_CAPPED,6bc62f54942c991d005fc316a9b8abd7dc561f62885bc3214c8ca52ea2438ffb
246,1780246800000,baseline-momentum,SOLUSDT,sell,81.8054526366,24.448248075644706,2000.0,1.2,-1.80014,9262.9165,ALLOW_CAPPED,b99ff21c25d92d1078b8fbf8f85a8eab1139b5082743a27e0ff0ed860ed483e9
247,1780250400000,baseline-momentum,SOLUSDT,sell,81.69562016714401,15.092311027903461,1232.97570918,0.739785425508,-1.062457,9266.556789,ALLOW,56394137bbffc985809be0f74a4eae374659d6ce64e2d814668ecb2af0af2bb1
248,1780390800000,baseline-momentum,SOLUSDT,sell,79.05029677092371,2.8501451731788014,225.30482178,0.135182893068,-0.18279,9418.130956,ALLOW,dda9f4eb2d4cd751e058d4e95c31159f4313d4dd0a734f479c1b7c4b630f32a8
249,1780412400000,baseline-momentum,SOLUSDT,sell,76.31080178185861,3.205984464681132,244.651245,0.146790747,-0.198722,9581.125732,ALLOW,afc0648aca485c3d842b077075683f74913df205b6a898e51cbadcaaa42c0fe0
250,1780437600000,baseline-momentum,SOLUSDT,sell,73.59933859623624,3.4670770873347125,255.17458049,0.153104748294,-0.207404,9751.12916,ALLOW,01a9a469017d819259f0261203c3e9784efd1a2ba962b66b8a5369f898c7df9a
251,1780516800000,baseline-momentum,SOLUSDT,sell,71.15290537588413,3.4038480243434552,242.19367639,0.14531620583399998,-0.196696,9911.492828,ALLOW,50b5c58f04a998427027ebba925aac54219852bb78434aec4cf3c771df0ab97d
252,1780534800000,baseline-momentum,SOLUSDT,sell,68.55335730705357,3.9564235206623946,271.22611527,0.16273566916199997,-0.220668,10091.913629,ALLOW,3421aad6d459dc6cb10d27df254976dd3830d7a1b380b708099ca839d2477188
253,1780542000000,baseline-momentum,SOLUSDT,buy,71.43540968860414,4.409565764277415,314.99913692,0.18899948215200002,-0.25695,9881.769432,ALLOW,4d6c8f846c8eba4c718f2fbb8c662ed8006579b0f139966fd73f33bcdb75cbc8
254,1780556400000,baseline-momentum,SOLUSDT,sell,69.08434948612829,3.4836502963427947,240.66571456,0.144399428736,-0.195437,10042.148755,ALLOW,55cd94113f18805fbb673842ace9a042f0e565466dd45f96ce30be4992c1f62b
255,1780628400000,baseline-momentum,SOLUSDT,sell,67.03884490163193,3.31576246780751,222.28488581,0.133370931486,-0.180306,10189.482007,ALLOW,6a2578bd3c48784126b5da7ff8f51485c1a214cb0345403154ece5714f5afafc
256,1780639200000,baseline-momentum,SOLUSDT,sell,64.97523896168603,3.6183909716536005,235.10581804,0.141063490824,-0.190856,10346.119755,ALLOW,c0894ee8f6e257e79762a8d1efc2122dee7657227ff7ae2c4a72ccb3a5407aea
257,1780682400000,baseline-momentum,SOLUSDT,sell,62.848633023881426,4.025949808388905,253.02544208,0.15181526524800001,-0.20563,10513.631768,ALLOW,e5b2681c78686d399e502efd60645e17d1caa3e5d37e7b892ed0f0b117611e88
258,1780689600000,baseline-momentum,SOLUSDT,buy,64.60962294991369,3.36901757078418,217.67095496,0.13060257297599998,-0.176499,10368.44572,ALLOW,449dea8c2ea5c1f39ab9b686023a9503ab9b6df7704c6d1f2b5560b7add04b45
259,1780714800000,baseline-momentum,SOLUSDT,sell,62.77276034111571,3.4666918758623475,217.6138183,0.13056829097999997,-0.176466,10513.230591,ALLOW,c96db0a8c465fab36babca9579aa39c6af9e100f3d073302bfd8dac8d6d6ed2f
260,1780718400000,baseline-momentum,SOLUSDT,sell,60.79108354303652,4.0923747489034055,248.77989525,0.14926793715,-0.202127,10678.971148,ALLOW,098d751d6567d8ea82d4e1cf6bc94f94174186ccb02c98ed6e6aab898bc79666
261,1780722000000,baseline-momentum,SOLUSDT,buy,62.566232353739075,3.684774429224878,230.54245311,0.138325471866,-0.187084,10525.191711,ALLOW,bdf13c71473b4f4db4ec3ceb6406e3f6645371616926d3dba733a8c8b311ef78
262,1780790400000,baseline-momentum,SOLUSDT,buy,62.07561834114,32.21876887329401,2000.0,1.2,-1.79986,10562.595733,ALLOW_CAPPED,3093177f8c87633b2b2c312fe98610ea00eb1a2fc89e23bd3118a46de022c031
263,1780794000000,baseline-momentum,SOLUSDT,buy,63.641087872439996,31.426238407626393,2000.0,1.2,-1.79986,10479.550937,ALLOW_CAPPED,56a9f6652db50df5dee178d0883c9695b8bae79e13df03adca4a031a3032080d
264,1780797600000,baseline-momentum,SOLUSDT,buy,63.52605337014,31.483145794479448,2000.0,1.2,-1.79986,10480.107134,ALLOW_CAPPED,6c8d79a6a415ee473540887a54557a1611c91c440fffbba2666014469e3ac13f
265,1780801200000,baseline-momentum,SOLUSDT,buy,63.79313347548,31.351336594380253,2000.0,1.2,-1.79986,10481.243123,ALLOW_CAPPED,10fa57b7eda7ea9e9ce1a834ec82122625e739e8d6d1f713e093f6314df96f98
266,1780804800000,baseline-momentum,SOLUSDT,buy,64.05721268076,31.222089071645055,2000.0,1.2,-1.79986,10490.622877,ALLOW_CAPPED,cdc3ce3bacc013a30862a5bbef0d2574912fed516186308e1d92b1d93342c025
267,1780808400000,baseline-momentum,SOLUSDT,buy,64.21753644506403,8.222413753627972,528.02315489,0.316813892934,-0.436339,10502.325442,ALLOW,9e716b2bcdb635b588ae5bf069093d2589b15daf5798869f625fb5cb90a52dd1
268,1780891200000,baseline-momentum,SOLUSDT,sell,65.36438610768,30.59770188471195,2000.0,1.2,-1.80014,10601.798689,ALLOW_CAPPED,83580d1aff5d064afdaf1fe6190e31330025eed87744252b5ce60afd9e90622e
269,1780898400000,baseline-momentum,SOLUSDT,buy,65.64651686937444,29.665279581931877,1947.42227651,1.168453365906,-1.747427,10612.491361,ALLOW,6aabb8661e6d36f2f77b4ed862df520d5addef8ab3aa7367301f3674b453ab5c
270,1780992000000,baseline-momentum,SOLUSDT,sell,66.54303243126,30.05573877424404,2000.0,1.2,-1.80014,10686.990149,ALLOW_CAPPED,90f8648512447662e652f45b427e1131dcca85eaa368102eebb322be3746e05a
271,1780995600000,baseline-momentum,SOLUSDT,sell,66.11815992276001,30.248875684629194,2000.0,1.2,-1.80014,10663.598579,ALLOW_CAPPED,4e8aa2df189ba95ea7c09f2513b87cac1189f1decb6b0af4bcf6fd1a4ea78c6c
272,1780999200000,baseline-momentum,SOLUSDT,sell,66.3600873276,30.138598072160384,2000.0,1.2,-1.80014,10666.772625,ALLOW_CAPPED,461eb15f7d5fc324fa0f9c501a56fe314d4c7932b9171fc417cd6bc27f87fd8e
273,1781002800000,baseline-momentum,SOLUSDT,sell,66.05617852152,30.277258611750202,2000.0,1.2,-1.80014,10667.886054,ALLOW_CAPPED,1755e862441f8d22ede2a81bd0860fdd2a60eef38bf31bb792ba38a698c47c68
274,1781006400000,baseline-momentum,SOLUSDT,sell,66.16114702362,30.229221982593284,2000.0,1.2,-1.80014,10661.900471,ALLOW_CAPPED,978b7cb232958091a71f619e440426e9fb3028df90d3e8bdf017fc24c61f7888
275,1781010000000,baseline-momentum,SOLUSDT,sell,65.79143225971792,11.120076797111162,731.60577932,0.43896346759200006,-0.612078,10687.502273,ALLOW,8d37ff5d1ffd443d042f3ef24bca66d43c2fdd5d9ed93b8a49e3e38d830a95f4
276,1781078400000,baseline-momentum,SOLUSDT,sell,63.57142483576051,4.249608159608716,270.1536457,0.16209218742000003,-0.219781,10867.647891,ALLOW,e3f5b1d73bf72dbd752f15af597197a57408debbb03d68cf4f114ef01cfbaba4
277,1781139600000,baseline-momentum,SOLUSDT,buy,64.89246319746,30.820220121930635,2000.0,1.2,-1.79986,10755.772237,ALLOW_CAPPED,622f879f741219e2c9debcb75f2f49ea97c375364ff346022f3e42e12c747cbd
278,1781146800000,baseline-momentum,SOLUSDT,buy,65.25457180469999,30.649193530620163,2000.0,1.2,-1.79986,10734.192678,ALLOW_CAPPED,ffccfcd74db3604e9049f70a7c0dc5d88664a53759929e8da749722a41f0f780
279,1781150400000,baseline-momentum,SOLUSDT,buy,65.19655440354,30.676467771913497,2000.0,1.2,-1.79986,10733.784288,ALLOW_CAPPED,f49f91949630c883cedc299123c55faaf189d017db47e2cc49df90f03e74a574
280,1781154000000,baseline-momentum,SOLUSDT,buy,64.9544817987,30.79079294633104,2000.0,1.2,-1.79986,10730.366511,ALLOW_CAPPED,a07c25708e8d5f3c3c4f77bee45707336ea4b95c2da2042b6a8dec57dd4570bd
281,1781157600000,baseline-momentum,SOLUSDT,buy,65.09852500158,30.722662302278863,2000.0,1.2,-1.79986,10733.963252,ALLOW_CAPPED,85aaca5cbea997f7ce3945a2a52215b2fe1e1c0ca5b220d224f5647796883e0c
282,1781161200000,baseline-momentum,SOLUSDT,buy,65.03503041452575,14.31076137333712,930.70080117,0.558420480702,-0.787828,10729.08348,ALLOW,945c76757ed1b3db986296bf44c4268ed7552d1633d655509d3019b61619bca0
283,1781445600000,baseline-momentum,SOLUSDT,sell,67.20883264458,29.757993425902605,2000.0,1.2,-1.80014,10909.77094,ALLOW_CAPPED,cbef071b7b04d8d37a8de28c18f6dc5d8281ff1d0f96a133c18ccfac090ebb6b
284,1781449200000,baseline-momentum,SOLUSDT,sell,67.37478284790001,29.684696788040746,2000.0,1.2,-1.80014,10916.727603,ALLOW_CAPPED,1767f25621cc7848858e6bf7e1c6a14ec42181065627454b17dc448233b150b7
285,1781452800000,baseline-momentum,SOLUSDT,sell,67.42176874884,29.664009668011126,2000.0,1.2,-1.80014,10916.027176,ALLOW_CAPPED,056d066e6d6a5ece3a43037b04678480f7ea717de80691fc5cbe4b200f9c5c88
286,1781456400000,baseline-momentum,SOLUSDT,sell,67.27681224594001,29.72792457360664,2000.0,1.2,-1.80014,10915.183583,ALLOW_CAPPED,5ef8750843d14269070d59d1aacd36c00135e4b0121ea2c6374022c65e7a9c63
287,1781460000000,baseline-momentum,SOLUSDT,sell,67.35278944746001,29.694390037997504,2000.0,1.2,-1.80014,10910.622758,ALLOW_CAPPED,513ac35fb118bff3e4885cc6c7d7bc8a2fee88badefbc59db3dbb830ec7f4e7e
288,1781463600000,baseline-momentum,SOLUSDT,sell,67.5051453409926,14.704733450699123,992.64516879,0.5955871012739999,-0.84343,10899.942468,ALLOW,479e3210b68aff840de118d5316eea5d4361887e3802885b32e25420fbbc981b
289,1781470800000,baseline-momentum,SOLUSDT,buy,70.14303800244001,28.513164769544595,2000.0,1.2,-1.79986,10688.260406,ALLOW_CAPPED,96f50e0f3ffe041cda4f6e0693154552e8ea71c3c305d40e9c583e93ba947acc
290,1781474400000,baseline-momentum,SOLUSDT,buy,70.42912380816,28.397343199210404,2000.0,1.2,-1.79986,10671.528269,ALLOW_CAPPED,dc794d2d7871e3fa3a4390e2aadea87b6e40d3b7c6bb6543f187dda2103d0e15
291,1781478000000,baseline-momentum,SOLUSDT,buy,71.27037612497999,28.06215020519595,2000.0,1.2,-1.79986,10649.701326,ALLOW_CAPPED,02043a73773be3928de53bb432b2df954223b1e6ad2810208a18bf859227f15c
292,1781481600000,baseline-momentum,SOLUSDT,buy,71.12133142199998,28.12095836807323,2000.0,1.2,-1.79986,10647.272331,ALLOW_CAPPED,1913edcb62c3c55b167096f03be7dede739a8b1af8e6389713195ab04974910e
293,1781485200000,baseline-momentum,SOLUSDT,buy,70.99829451954001,28.1696907444666,2000.0,1.2,-1.79986,10641.490999,ALLOW_CAPPED,f0e3bab55eaa50eb7b265112dda95f89da170f9b15c655a38738bfccfc3b70db
294,1781488800000,baseline-momentum,SOLUSDT,buy,70.96582576297547,14.439619324554101,1024.71950907,0.614831705442,-0.872229,10638.863128,ALLOW,de8b24e74aa99e97b0522dcdec3760e7cf6202b4bea5cd28a00ab057f7b4962d
295,1781607600000,baseline-momentum,SOLUSDT,sell,74.60661279258001,26.807275188331694,2000.0,1.2,-1.80014,10912.944874,ALLOW_CAPPED,be8a19265071214c50df0f7a97a849c35fb7c8f4e42aafe247e12a47917ca525
296,1781614800000,baseline-momentum,SOLUSDT,sell,73.92381767892,27.05487977754045,2000.0,1.2,-1.80014,10878.243444,ALLOW_CAPPED,a80a3db60e80a38fc1173833aee98c634af097f10767ad515dc557e638f2c55f
297,1781618400000,baseline-momentum,SOLUSDT,sell,72.9131209587,27.42990525851794,2000.0,1.2,-1.80014,10855.094171,ALLOW_CAPPED,abe05fd553bf58efb923c74018a579ab9b1c7bfd3bab8bec2106286f169343e0
298,1781622000000,baseline-momentum,SOLUSDT,sell,73.22302796490001,27.313811728172652,2000.0,1.2,-1.80014,10851.336983,ALLOW_CAPPED,f5822ce6b7bd3417332ee0e8a43be71f780fb7d45aafc586205fb4be61c8e70d
299,1781625600000,baseline-momentum,SOLUSDT,sell,73.04008286124,27.382225233774143,2000.0,1.2,-1.80014,10855.779007,ALLOW_CAPPED,a27267b604adc138e9190f3e486f2ab65663896b7060cf4c113cbe964cd468b6
300,1781629200000,baseline-momentum,SOLUSDT,sell,73.62189466193514,12.462979376492488,917.54815483,0.550528892898,-0.776175,10819.739575,ALLOW,743f5954f7e23a1d21e9bbc4ca7ac6b083b6fa6172ff3ac9350a0162dbd659da
301,1781647200000,baseline-momentum,SOLUSDT,buy,73.822141476,27.092142818021763,2000.0,1.2,-1.79986,10806.184183,ALLOW_CAPPED,7045cfa8a47d8fac238ea6fc686e4d7d71c8dcc3268511a04a6c217c2784855c
302,1781665200000,baseline-momentum,SOLUSDT,sell,73.62894062757488,27.036147468003655,1990.64289672,1.194385738032,-1.790786,10811.351615,ALLOW,c66a47c4e512891844ff31c3fa84e002ec6cc196337f78eefeba760f071739a6
303,1781722800000,baseline-momentum,SOLUSDT,sell,71.60688175793362,3.0988316444238273,221.89767115,0.13313860269000002,-0.179987,10960.02811,ALLOW,49b33cdc2d374ae512897b605d9458a1cf12d5459a3d9860105db212c10acdd0
304,1781794800000,baseline-momentum,SOLUSDT,sell,68.3990595577226,5.378629478955505,367.89319807,0.220735918842,-0.301095,11204.867432,ALLOW,9fefe2eb59f99bbee37ad22c73b0c98abc2e42015b6534270b32d70ec0b263bf
305,1781874000000,baseline-momentum,SOLUSDT,buy,69.25277098464,28.879710826929834,2000.0,1.2,-1.79986,11137.296941,ALLOW_CAPPED,cb97a84adbda70653ca767e4157aad3433bbcf8fbbfc57143ff65c43a1cb4ded
